transaction_id,date,region,product_category,quantity,revenue,net_profit
TRX01238,2026-03-19,Australia,Furniture,117,58407.57,52683.62814
TRX01239,2026-04-23,Europe,Furniture,142,74541.48,60304.05731999999
TRX01240,2026-03-03,Asia,Toys,102,44034.42,38750.2896
TRX01241,2026-04-16,Australia,Electronics,115,71003.3,64044.9766
TRX01242,2026-05-05,Europe,Software,58,37128.12,30036.649080000003
TRX01243,2026-06-30,Australia,Electronics,7,3157.21,2847.80342
TRX01244,2026-05-29,Europe,Books,105,36981.0,29917.629
TRX01245,2026-04-17,Europe,Furniture,50,23022.5,18625.2025
TRX01246,2026-01-21,Australia,Food,44,16228.96,14638.52192
TRX01247,2026-01-13,Africa,Electronics,46,4076.98,3396.1243400000003
TRX01248,2026-03-25,South America,Clothing,2,1568.02,1368.88146
TRX01249,2026-04-06,Europe,Furniture,39,27477.45,22229.25705
TRX01250,2026-01-11,Africa,Clothing,52,20879.04,17392.24032
TRX01251,2026-06-25,Africa,Toys,21,8440.53,7030.961490000001
TRX01252,2026-05-24,South America,Books,137,78117.4,68196.4902
TRX01253,2026-04-06,Asia,Appliances,79,1756.17,1545.4296000000002
TRX01254,2026-01-10,Australia,Books,150,49011.0,44207.922
TRX01255,2026-06-24,Australia,Food,59,15428.5,13916.507
TRX01256,2026-03-03,Australia,Food,11,8426.55,7600.748099999999
TRX01257,2026-02-06,North America,Furniture,32,23714.88,20537.08608
TRX01258,2026-02-13,Australia,Furniture,51,22793.43,20559.67386
TRX01259,2026-02-19,Africa,Food,78,47803.08,39819.96564
TRX01260,2026-04-09,Asia,Books,86,53649.38,47211.454399999995
TRX01261,2026-05-13,Europe,Clothing,0,73119.55,59153.71595
TRX01262,2026-05-01,Australia,Furniture,145,93481.5,84320.313
TRX01263,2026-05-12,Africa,Furniture,115,77002.85,64143.374050000006
TRX01264,2026-01-16,South America,Appliances,96,30536.64,26658.48672
TRX01265,2026-04-11,Africa,Furniture,18,11127.24,9268.99092
TRX01266,2026-04-11,Europe,Electronics,69,33139.32,26809.70988
TRX01267,2026-06-23,Europe,Appliances,133,80737.65,65316.75885
TRX01268,2026-06-08,North America,Furniture,110,59169.0,51240.354
TRX01269,2026-03-17,North America,Clothing,43,13172.62,11407.48892
TRX01270,2026-03-29,Asia,Food,119,36254.54,31903.9952
TRX01271,2026-04-23,Africa,Food,37,872.46,726.75918
TRX01272,2026-02-23,South America,Clothing,51,15334.17,13386.73041
TRX01273,2026-01-27,Asia,Books,87,64100.73,56408.642400000004
TRX01274,2026-03-20,Africa,Electronics,134,4586.82,3820.8210599999998
TRX01275,2026-04-07,North America,Appliances,65,50768.9,43965.8674
TRX01276,2026-01-16,Europe,Furniture,86,20240.1,16374.240899999999
TRX01277,2026-01-08,Australia,Electronics,89,1891.25,1705.9075
TRX01278,2026-06-14,South America,Clothing,70,14737.8,12866.0994
TRX01279,2026-03-10,Asia,Clothing,150,34992.0,30792.96
TRX01280,2026-05-20,Australia,Clothing,34,26177.96,23612.51992
TRX01281,2026-05-11,North America,Software,123,35059.92,30361.89072
TRX01282,2026-03-03,Asia,Food,97,10429.44,9177.907200000001
TRX01283,2026-01-12,Africa,Books,58,10600.66,8830.34978
TRX01284,2026-06-24,North America,Food,84,0,0.0
TRX01285,2026-03-14,South America,Toys,147,37604.07,32828.35311
TRX01286,2026-03-21,Australia,Appliances,80,11622.4,10483.4048
TRX01287,2026-04-09,Australia,Furniture,149,112281.93,101278.30085999999
TRX01288,2026-01-18,Europe,Software,86,25095.66,20302.38894
TRX01289,2026-03-28,Africa,Software,74,29637.0,24687.621
TRX01290,2026-04-20,North America,Appliances,108,85019.76,73627.11215999999
TRX01291,2026-04-14,Africa,Furniture,129,83822.91,69824.48403
TRX01292,2026-06-15,Asia,Clothing,18,14322.42,12603.7296
TRX01293,2026-06-23,North America,Clothing,72,2237.76,1937.9001600000001
TRX01294,2026-02-12,Africa,Books,33,26210.58,21833.413140000004
TRX01295,2026-02-21,Europe,Appliances,51,11668.8,9440.0592
TRX01296,2026-06-02,North America,Toys,0,16615.0,14388.59
TRX01297,2026-02-21,Asia,Software,139,25958.25,22843.260000000002
TRX01298,2026-04-30,Europe,Books,119,24097.5,19494.8775
TRX01299,2026-05-13,Europe,Software,109,10615.51,8587.94759
TRX01300,2026-05-15,Asia,Software,127,79540.1,69995.288
TRX01301,2026-01-10,Europe,Electronics,73,22776.0,18425.784
TRX01302,2026-04-12,Africa,Appliances,47,30281.63,25224.59779
TRX01303,2026-04-13,Europe,Software,20,11189.2,9052.0628
TRX01304,2026-04-27,North America,Clothing,148,27661.2,23954.5992
TRX01305,2026-02-16,Asia,Books,133,78235.92,68847.6096
TRX01306,2026-01-23,Asia,Toys,118,68098.98,59927.102399999996
TRX01307,2026-03-11,Africa,Toys,50,33772.5,28132.4925
TRX01308,2026-01-22,Asia,Books,64,34156.16,30057.420800000004
TRX01309,2026-03-02,Europe,Toys,57,13706.22,11088.331979999999
TRX01310,2026-01-11,South America,Clothing,147,5634.51,4918.92723
TRX01311,2026-06-24,South America,Furniture,124,92755.72,80975.74356
TRX01312,2026-04-02,Australia,Clothing,128,70246.4,63362.252799999995
TRX01313,2026-05-23,Australia,Books,84,50171.52,45254.711039999995
TRX01314,2026-03-09,South America,Electronics,13,2173.99,1897.8932699999998
TRX01315,2026-06-02,Europe,Toys,38,16261.34,13155.424060000001
TRX01316,2026-04-21,Australia,Furniture,138,90866.1,81961.2222
TRX01317,2026-03-19,Asia,Books,129,76377.03,67211.7864
TRX01318,2026-03-31,Africa,Electronics,77,16952.32,14121.28256
TRX01319,2026-06-01,North America,Books,85,30684.15,26572.4739
TRX01320,2026-05-24,Australia,Books,146,91759.54,82767.10508
TRX01321,2026-05-18,Asia,Toys,59,39820.28,35041.8464
TRX01322,2026-01-10,Africa,Software,19,2056.94,1713.43102
TRX01323,2026-05-13,Africa,Clothing,72,0,0.0
TRX01324,2026-03-30,Australia,Food,86,14089.38,12708.62076
TRX01325,2026-03-28,South America,Books,36,2694.96,2352.70008
TRX01326,2026-01-27,Europe,Appliances,63,44398.62,35918.48358
TRX01327,2026-05-04,Australia,Furniture,108,12864.96,11604.19392
TRX01328,2026-01-04,Europe,Books,147,43112.16,34877.737440000004
TRX01329,2026-02-22,South America,Toys,101,68642.63,59925.01599
TRX01330,2026-03-30,North America,Furniture,61,47522.05,41154.0953
TRX01331,2026-03-28,North America,Electronics,16,5181.12,4486.84992
TRX01332,2026-01-12,Europe,Clothing,143,45851.52,37093.87968
TRX01333,2026-02-20,Asia,Electronics,130,54038.4,47553.792
TRX01334,2026-06-11,Africa,Clothing,45,20361.15,16960.83795
TRX01335,2026-03-09,South America,Appliances,17,12647.49,11041.25877
TRX01336,2026-05-05,North America,Software,0,0,0.0
TRX01337,2026-05-13,North America,Furniture,52,8202.48,7103.34768
TRX01338,2026-02-09,Asia,Furniture,87,56823.18,50004.3984
TRX01339,2026-05-04,Unknown_Region,Appliances,7,551.39,551.39
TRX01340,2026-02-08,North America,Appliances,33,15513.3,13434.5178
TRX01341,2026-06-23,Africa,Furniture,58,16117.04,13425.494320000002
TRX01342,2026-04-29,South America,Furniture,27,7647.21,6676.01433
TRX01343,2026-04-02,Asia,Furniture,40,21373.2,18808.416
TRX01344,2026-01-05,Africa,Electronics,46,15243.48,12697.81884
TRX01345,2026-01-20,South America,Electronics,98,23156.42,20215.554659999998
TRX01346,2026-04-08,North America,Software,136,38119.44,33011.435040000004
TRX01347,2026-01-21,South America,Toys,111,63798.36,55695.96828
TRX01348,2026-06-29,Australia,Clothing,82,4451.78,4015.5055599999996
TRX01349,2026-06-24,Asia,Electronics,0,40790.75,35895.86
TRX01350,2026-06-08,Africa,Appliances,27,8467.47,7053.40251
TRX01351,2026-01-27,North America,Food,108,14915.88,12917.15208
TRX01352,2026-01-19,Europe,Books,23,6079.13,4918.01617
TRX01353,2026-01-26,Australia,Food,8,1686.0,1520.772
TRX01354,2026-01-15,Australia,Appliances,18,10676.34,9630.05868
TRX01355,2026-03-09,North America,Appliances,114,46996.5,40698.969
TRX01356,2026-05-12,Australia,Toys,113,0,0.0
TRX01357,2026-06-10,Africa,Software,94,35497.22,29569.18426
TRX01358,2026-05-12,Europe,Clothing,140,98445.2,79642.1668
TRX01359,2026-01-25,Asia,Furniture,103,47842.47,42101.3736
TRX01360,2026-02-13,Asia,Books,125,0,0.0
TRX01361,2026-02-27,Europe,Food,18,4633.2,3748.2587999999996
TRX01362,2026-03-11,Asia,Electronics,12,7178.64,6317.2032
TRX01363,2026-06-29,South America,Books,62,10177.92,8885.32416
TRX01364,2026-05-21,Asia,Food,92,32316.84,28438.8192
TRX01365,2026-04-06,Africa,Appliances,113,67128.78,55918.273740000004
TRX01366,2026-05-06,Africa,Toys,119,54239.01,45181.095330000004
TRX01367,2026-06-18,North America,Appliances,128,32664.32,28287.30112
TRX01368,2026-06-07,South America,Electronics,32,21154.56,18467.93088
TRX01369,2026-05-07,Asia,Furniture,137,86410.01,76040.8088
TRX01370,2026-05-14,Asia,Food,129,55516.44,48854.4672
TRX01371,2026-01-06,Africa,Furniture,11,7824.3,6517.6419000000005
TRX01372,2026-03-26,Australia,Food,112,12653.76,11413.69152
TRX01373,2026-05-11,North America,Furniture,89,6804.05,5892.3073
TRX01374,2026-01-31,Europe,Appliances,43,20223.76,16361.021839999998
TRX01375,2026-01-05,Asia,Books,59,10420.58,9170.1104
TRX01376,2026-04-02,Unknown_Region,Food,37,10393.67,10393.67
TRX01377,2026-03-25,Europe,Software,122,70404.98,56957.62882
TRX01378,2026-01-22,North America,Clothing,30,14099.1,12209.820600000001
TRX01379,2026-05-17,Europe,Toys,109,12067.39,9762.51851
TRX01380,2026-03-22,Africa,Food,134,104680.8,87199.1064
TRX01381,2026-01-22,North America,Clothing,15,0,0.0
TRX01382,2026-03-14,Asia,Software,146,75965.26,66849.4288
TRX01383,2026-02-08,Europe,Furniture,108,41101.56,33251.162039999996
TRX01384,2026-05-09,Europe,Clothing,34,13429.32,10864.31988
TRX01385,2026-04-17,South America,Appliances,116,71410.76,62341.593479999996
TRX01386,2026-06-06,Unknown_Region,Electronics,116,29854.92,29854.92
TRX01387,2026-02-18,North America,Furniture,136,77525.44,67137.03104
TRX01388,2026-01-18,South America,Appliances,94,37288.86,32553.17478
TRX01389,2026-04-27,Africa,Electronics,75,38336.25,31934.096250000002
TRX01390,2026-03-12,Australia,Clothing,149,52105.3,46998.9806
TRX01391,2026-01-26,Europe,Furniture,85,54069.35,43742.10415
TRX01392,2026-06-06,Africa,Clothing,105,61144.65,50933.49345
TRX01393,2026-05-13,Asia,Toys,99,54185.67,47683.389599999995
TRX01394,2026-03-08,Africa,Appliances,59,8353.81,6958.72373
TRX01395,2026-04-19,North America,Toys,91,24003.98,20787.44668
TRX01396,2026-06-12,Africa,Clothing,0,58459.94,48697.130020000004
TRX01397,2026-06-17,Europe,Food,60,35396.4,28635.6876
TRX01398,2026-03-07,Europe,Books,131,101111.04,81798.83136
TRX01399,2026-01-26,Australia,Electronics,81,39836.61,35932.62222
TRX01400,2026-02-13,Australia,Clothing,67,41459.6,37396.559199999996
TRX01401,2026-06-23,Australia,Books,85,0,0.0
TRX01402,2026-05-14,Africa,Food,18,12966.84,10801.37772
TRX01403,2026-03-12,Africa,Furniture,77,19176.85,15974.31605
TRX01404,2026-05-25,North America,Appliances,0,25463.16,22051.096559999998
TRX01405,2026-02-14,Europe,Appliances,102,53694.84,43439.12556
TRX01406,2026-03-13,Europe,Software,84,52988.88,42868.003919999996
TRX01407,2026-03-31,Unknown_Region,Appliances,66,31588.92,31588.92
TRX01408,2026-05-28,South America,Toys,90,32424.3,28306.4139
TRX01409,2026-02-13,North America,Furniture,125,40020.0,34657.32
TRX01410,2026-03-06,North America,Appliances,146,46284.92,40082.74072
TRX01411,2026-04-26,Australia,Clothing,110,80840.1,72917.7702
TRX01412,2026-04-07,South America,Books,98,5299.84,4626.76032
TRX01413,2026-02-08,Asia,Software,128,9076.48,7987.3024
TRX01414,2026-05-04,Unknown_Region,Toys,33,17768.52,17768.52
TRX01415,2026-03-21,North America,Food,112,49395.36,42776.381760000004
TRX01416,2026-05-14,North America,Appliances,143,9621.04,8331.82064
TRX01417,2026-04-26,Australia,Food,55,20438.55,18435.572099999998
TRX01418,2026-04-15,Australia,Software,33,15785.88,14238.86376
TRX01419,2026-04-09,North America,Appliances,74,41215.78,35692.86548
TRX01420,2026-01-24,Australia,Toys,0,16541.6,14920.5232
TRX01421,2026-02-20,Unknown_Region,Appliances,10,7966.9,7966.9
TRX01422,2026-03-17,Africa,Food,53,31177.25,25970.649250000002
TRX01423,2026-04-21,Asia,Clothing,96,6208.32,5463.321599999999
TRX01424,2026-01-30,South America,Books,71,7316.55,6387.34815
TRX01425,2026-05-10,Europe,Software,20,4711.0,3811.199
TRX01426,2026-02-27,South America,Food,77,0,0.0
TRX01427,2026-02-27,Asia,Software,66,36367.32,32003.2416
TRX01428,2026-01-13,Asia,Electronics,10,830.5,730.84
TRX01429,2026-04-10,Europe,Food,70,55451.9,44860.587100000004
TRX01430,2026-05-26,Europe,Appliances,141,100256.64,81107.62176
TRX01431,2026-05-29,North America,Software,41,1101.26,953.69116
TRX01432,2026-02-21,Unknown_Region,Software,123,65742.27,65742.27
TRX01433,2026-02-24,Asia,Software,58,30129.26,26513.748799999998
TRX01434,2026-05-04,Asia,Food,9,6915.15,6085.331999999999
TRX01435,2026-02-13,Africa,Software,103,22866.0,19047.378
TRX01436,2026-01-21,Africa,Toys,100,73506.0,61230.498
TRX01437,2026-03-31,South America,Toys,12,4501.8,3930.0714000000003
TRX01438,2026-01-05,Australia,Appliances,44,2499.2,2254.2783999999997
TRX01439,2026-02-05,Africa,Furniture,145,81391.4,67799.0362
TRX01440,2026-05-15,Australia,Furniture,9,191.61,172.83222
TRX01441,2026-01-09,Australia,Furniture,10,5281.9,4764.2738
TRX01442,2026-06-26,Asia,Furniture,1,164.53,144.78640000000001
TRX01443,2026-05-31,South America,Electronics,21,2388.33,2085.01209
TRX01444,2026-06-17,Asia,Software,0,11061.9,9734.472
TRX01445,2026-01-12,North America,Books,18,7348.32,6363.645119999999
TRX01446,2026-04-16,Australia,Clothing,25,5701.25,5142.5275
TRX01447,2026-02-22,South America,Clothing,112,80775.52,70517.02896
TRX01448,2026-06-01,North America,Appliances,84,37801.68,32736.25488
TRX01449,2026-02-18,North America,Software,111,47792.16,41388.01056
TRX01450,2026-05-17,South America,Books,2,197.4,172.3302
TRX01451,2026-06-11,Australia,Books,133,13425.02,12109.368040000001
TRX01452,2026-05-31,Asia,Food,89,32185.96,28323.6448
TRX01453,2026-03-11,North America,Furniture,107,70152.41,60751.98706
TRX01454,2026-01-17,Africa,Furniture,30,13230.3,11020.839899999999
TRX01455,2026-03-05,Asia,Electronics,97,76329.3,67169.784
TRX01456,2026-01-31,South America,Furniture,115,29039.8,25351.7454
TRX01457,2026-06-21,Europe,Software,17,2327.64,1883.0607599999998
TRX01458,2026-03-02,Australia,Toys,143,52319.41,47192.107820000005
TRX01459,2026-05-28,Europe,Clothing,22,7630.92,6173.41428
TRX01460,2026-04-26,South America,Toys,128,65904.64,57534.75072
TRX01461,2026-01-11,North America,Electronics,18,2215.98,1919.03868
TRX01462,2026-04-11,Asia,Books,126,22285.62,19611.3456
TRX01463,2026-05-21,Australia,Books,146,5039.92,4546.00784
TRX01464,2026-05-21,Europe,Books,125,54847.5,44371.6275
TRX01465,2026-02-22,Australia,Food,139,68716.04,61981.86807999999
TRX01466,2026-01-17,Africa,Appliances,1,761.01,633.92133
TRX01467,2026-04-03,Asia,Food,38,27531.38,24227.614400000002
TRX01468,2026-05-30,Australia,Books,0,25048.98,22594.17996
TRX01469,2026-01-26,Australia,Software,122,66202.08,59714.27616
TRX01470,2026-01-13,Unknown_Region,Electronics,129,58456.35,58456.35
TRX01471,2026-04-21,Europe,Software,88,31741.6,25678.9544
TRX01472,2026-03-24,Europe,Food,0,8799.0,7118.391
TRX01473,2026-05-12,North America,Toys,70,26514.6,22961.6436
TRX01474,2026-06-09,Africa,Books,75,57789.75,48138.861750000004
TRX01475,2026-01-19,Europe,Software,69,17134.08,13861.470720000001
TRX01476,2026-04-16,North America,Food,92,20218.84,17509.51544
TRX01477,2026-04-08,Australia,Software,64,43439.36,39182.30272
TRX01478,2026-04-16,Africa,Appliances,106,39988.5,33310.4205
TRX01479,2026-01-20,Europe,Clothing,10,4897.7,3962.2392999999997
TRX01480,2026-06-21,North America,Appliances,14,8042.16,6964.51056
TRX01481,2026-01-27,North America,Food,98,26289.48,22766.68968
TRX01482,2026-06-30,Australia,Toys,66,18969.06,17110.09212
TRX01483,2026-01-23,South America,Electronics,144,35144.64,30681.27072
TRX01484,2026-04-16,Europe,Appliances,53,12328.86,9974.04774
TRX01485,2026-06-24,South America,Books,126,35999.46,31427.52858
TRX01486,2026-03-10,Unknown_Region,Furniture,99,0,0.0
TRX01487,2026-05-05,South America,Electronics,29,14694.01,12827.87073
TRX01488,2026-01-25,Asia,Clothing,71,54744.55,48175.204000000005
TRX01489,2026-02-26,North America,Food,20,15579.6,13491.9336
TRX01490,2026-06-12,Africa,Furniture,96,55452.48,46191.91584
TRX01491,2026-05-15,South America,Books,15,11272.95,9841.28535
TRX01492,2026-04-16,Europe,Software,130,67579.2,54671.572799999994
TRX01493,2026-01-06,Asia,Books,0,7409.25,6520.14
TRX01494,2026-02-27,South America,Food,35,0,0.0
TRX01495,2026-02-14,South America,Furniture,6,178.98,156.24954
TRX01496,2026-06-14,Europe,Books,121,92960.67,75205.18203
TRX01497,2026-05-07,North America,Toys,0,58966.16,51064.69456
TRX01498,2026-01-16,Asia,Software,105,16620.45,14625.996000000001
TRX01499,2026-01-25,Asia,Furniture,83,45515.54,40053.6752
TRX01500,2026-03-21,North America,Furniture,128,78481.92,67965.34272
TRX01501,2026-06-13,Europe,Software,63,0,0.0
TRX01502,2026-05-01,South America,Software,102,71381.64,62316.17172
TRX01503,2026-06-02,Africa,Software,12,5839.8,4864.553400000001
TRX01504,2026-02-11,South America,Electronics,23,16679.37,14561.09001
TRX01505,2026-03-29,South America,Clothing,136,107532.48,93875.85504
TRX01506,2026-03-31,Australia,Software,72,9210.24,8307.63648
TRX01507,2026-01-03,Europe,Appliances,35,18573.8,15026.2042
TRX01508,2026-06-12,North America,Food,31,11925.39,10327.38774
TRX01509,2026-05-14,Asia,Toys,14,3990.42,3511.5696000000003
TRX01510,2026-06-16,Australia,Books,138,28713.66,25899.72132
TRX01511,2026-04-05,Africa,Toys,93,35587.38,29644.287539999998
TRX01512,2026-06-19,Asia,Software,100,25503.0,22442.64
TRX01513,2026-02-07,Africa,Clothing,14,0,0.0
TRX01514,2026-06-29,Europe,Books,90,8059.5,6520.1355
TRX01515,2026-05-31,Europe,Toys,66,20244.18,16377.54162
TRX01516,2026-06-10,South America,Books,101,43229.01,37738.92573
TRX01517,2026-05-21,Europe,Food,34,7597.3,6146.215700000001
TRX01518,2026-05-04,Australia,Appliances,111,53009.16,47814.26232
TRX01519,2026-06-29,Asia,Electronics,116,8188.44,7205.8272
TRX01520,2026-03-05,South America,Food,44,7636.64,6666.78672
TRX01521,2026-03-14,Australia,Food,82,58052.72,52363.55344
TRX01522,2026-06-13,Unknown_Region,Books,20,8400.0,8400.0
TRX01523,2026-03-14,Unknown_Region,Food,100,60633.0,60633.0
TRX01524,2026-06-20,North America,Books,18,3042.72,2634.99552
TRX01525,2026-02-08,South America,Toys,0,4988.24,4354.73352
TRX01526,2026-05-10,North America,Electronics,87,68953.59,59713.808939999995
TRX01527,2026-04-05,Europe,Books,78,34447.92,27868.36728
TRX01528,2026-01-10,North America,Toys,53,32123.83,27819.23678
TRX01529,2026-03-07,Africa,Appliances,143,96789.55,80625.69515
TRX01530,2026-05-13,North America,Clothing,122,5597.36,4847.31376
TRX01531,2026-05-07,South America,Software,135,44281.35,38657.61855
TRX01532,2026-01-01,Australia,Appliances,12,8204.28,7400.260560000001
TRX01533,2026-06-01,Africa,Clothing,3,2188.98,1823.4203400000001
TRX01534,2026-05-07,Unknown_Region,Electronics,0,23244.51,23244.51
TRX01535,2026-03-10,North America,Electronics,123,33560.55,29063.4363
TRX01536,2026-02-17,South America,Appliances,37,568.69,496.46637000000004
TRX01537,2026-03-13,Australia,Furniture,148,113348.76,102240.58151999999
TRX01538,2026-05-21,Africa,Clothing,132,26534.64,22103.35512
TRX01539,2026-03-18,Asia,Toys,52,9585.68,8435.3984
TRX01540,2026-03-01,South America,Electronics,47,0,0.0
TRX01541,2026-05-06,Australia,Electronics,139,52301.53,47175.98006
TRX01542,2026-03-31,Asia,Software,0,27073.41,23824.6008
TRX01543,2026-03-08,Asia,Books,38,2042.88,1797.7344
TRX01544,2026-02-27,South America,Books,84,41115.48,35893.814040000005
TRX01545,2026-04-21,Australia,Furniture,108,0,0.0
TRX01546,2026-06-08,Europe,Appliances,82,18881.32,15274.98788
TRX01547,2026-02-17,North America,Toys,32,22771.52,19720.13632
TRX01548,2026-06-24,North America,Furniture,83,23447.5,20305.535
TRX01549,2026-06-01,Europe,Furniture,89,42167.31,34113.35379
TRX01550,2026-01-17,Australia,Clothing,20,3150.2,2841.4804
TRX01551,2026-01-25,Africa,Food,42,2249.94,1874.2000200000002
TRX01552,2026-03-23,North America,Furniture,109,20447.31,17707.370460000002
TRX01553,2026-01-31,North America,Food,116,47534.48,41164.85968
TRX01554,2026-03-31,Australia,Electronics,112,54340.16,49014.82432
TRX01555,2026-03-12,Australia,Toys,6,2389.08,2154.95016
TRX01556,2026-01-24,Europe,Toys,48,21607.2,17480.2248
TRX01557,2026-02-02,Australia,Food,124,62338.52,56229.34504
TRX01558,2026-05-28,Europe,Electronics,93,65961.18,53362.594619999996
TRX01559,2026-05-29,Asia,Furniture,95,3555.85,3129.148
TRX01560,2026-06-14,Australia,Appliances,127,6803.39,6136.6577800000005
TRX01561,2026-02-23,Asia,Toys,25,5709.25,5024.14
TRX01562,2026-03-27,Australia,Appliances,37,21778.94,19644.60388
TRX01563,2026-03-10,Australia,Furniture,17,11768.25,10614.9615
TRX01564,2026-06-25,North America,Furniture,40,17933.2,15530.1512
TRX01565,2026-04-05,North America,Software,128,81034.24,70175.65184
TRX01566,2026-02-19,North America,Books,11,8692.64,7527.826239999999
TRX01567,2026-03-15,Australia,Software,114,68164.02,61483.94604
TRX01568,2026-04-09,Africa,Appliances,81,8930.25,7438.89825
TRX01569,2026-04-21,Australia,Software,19,12386.67,11172.77634
TRX01570,2026-05-07,South America,Toys,80,51954.4,45356.1912
TRX01571,2026-04-29,Asia,Furniture,0,34240.78,30131.8864
TRX01572,2026-02-20,Africa,Furniture,106,0,0.0
TRX01573,2026-06-24,Africa,Toys,115,62717.55,52243.719150000004
TRX01574,2026-05-29,Asia,Clothing,9,1616.04,1422.1152
TRX01575,2026-02-02,Australia,Software,0,18939.0,17082.978
TRX01576,2026-06-16,Australia,Electronics,83,56291.43,50774.86986
TRX01577,2026-05-22,South America,Electronics,119,9944.83,8681.836589999999
TRX01578,2026-05-30,Europe,Books,92,6576.16,5320.11344
TRX01579,2026-02-27,North America,Toys,71,33724.29,29205.23514
TRX01580,2026-03-25,South America,Electronics,13,5544.5,4840.3485
TRX01581,2026-06-02,Europe,Appliances,70,44871.4,36300.9626
TRX01582,2026-03-14,North America,Books,147,30095.31,26062.53846
TRX01583,2026-05-27,North America,Books,0,24787.37,21465.862419999998
TRX01584,2026-04-20,South America,Food,31,4111.84,3589.63632
TRX01585,2026-01-13,North America,Toys,7,3588.83,3107.92678
TRX01586,2026-06-22,Asia,Food,118,34365.14,30241.3232
TRX01587,2026-01-27,North America,Clothing,47,0,0.0
TRX01588,2026-01-06,Australia,Software,72,18681.12,16850.37024
TRX01589,2026-01-29,Asia,Software,67,40465.32,35609.4816
TRX01590,2026-01-21,Asia,Electronics,40,5926.8,5215.584
TRX01591,2026-01-20,Africa,Electronics,54,41736.6,34766.5878
TRX01592,2026-01-11,Africa,Books,36,18558.0,15458.814
TRX01593,2026-02-26,Europe,Food,148,95273.52,77076.27768
TRX01594,2026-02-22,Africa,Appliances,17,2403.29,2001.94057
TRX01595,2026-04-27,Australia,Books,97,42545.17,38375.74334
TRX01596,2026-04-15,Europe,Food,85,46713.45,37791.18105
TRX01597,2026-04-01,South America,Clothing,23,1019.59,890.10207
TRX01598,2026-01-20,North America,Food,4,2445.92,2118.16672
TRX01599,2026-04-02,Africa,Toys,0,42683.9,35555.6887
TRX01600,2026-05-06,Africa,Books,115,31066.1,25878.0613
TRX01601,2026-06-24,South America,Appliances,110,9776.8,8535.1464
TRX01602,2026-01-09,Australia,Toys,138,37479.42,33806.436839999995
TRX01603,2026-02-06,Australia,Furniture,105,33648.3,30350.766600000003
TRX01604,2026-04-07,Europe,Furniture,103,3161.07,2557.3056300000003
TRX01605,2026-01-22,Australia,Software,83,0,0.0
TRX01606,2026-03-04,Africa,Appliances,112,22389.92,18650.803359999998
TRX01607,2026-04-13,Africa,Toys,100,50839.0,42348.887
TRX01608,2026-06-19,North America,Appliances,148,38435.6,33285.2296
TRX01609,2026-02-10,Australia,Furniture,67,47525.11,42867.64922
TRX01610,2026-01-05,South America,Furniture,148,96244.4,84021.3612
TRX01611,2026-03-19,North America,Software,90,39599.1,34292.8206
TRX01612,2026-02-20,South America,Clothing,3,2159.73,1885.44429
TRX01613,2026-06-17,Africa,Software,11,969.87,807.90171
TRX01614,2026-06-19,Australia,Furniture,60,0,0.0
TRX01615,2026-04-05,Europe,Toys,149,115781.94,93667.58946
TRX01616,2026-06-05,Australia,Furniture,73,56758.96,51196.58192
TRX01617,2026-06-08,North America,Electronics,53,41231.88,35706.808079999995
TRX01618,2026-06-19,North America,Books,114,69917.34,60548.41644
TRX01619,2026-06-20,North America,Food,10,5506.2,4768.3692
TRX01620,2026-05-12,North America,Food,109,53949.55,46720.310300000005
TRX01621,2026-03-19,Europe,Furniture,48,10640.16,8607.889439999999
TRX01622,2026-06-27,Africa,Books,127,12946.38,10784.33454
TRX01623,2026-04-23,Europe,Software,29,2432.81,1968.14329
TRX01624,2026-03-12,North America,Toys,39,10787.01,9341.55066
TRX01625,2026-01-31,Australia,Clothing,91,65901.29,59442.963579999996
TRX01626,2026-05-29,North America,Food,64,0,0.0
TRX01627,2026-06-03,South America,Food,83,65484.51,57167.977230000004
TRX01628,2026-01-03,Europe,Toys,4,2795.88,2261.86692
TRX01629,2026-06-21,Australia,Software,131,97541.29,87982.24358
TRX01630,2026-06-07,Asia,Food,110,83251.3,73261.144
TRX01631,2026-06-12,Australia,Toys,27,2117.61,1910.0842200000002
TRX01632,2026-06-24,South America,Appliances,6,2579.1,2251.5543
TRX01633,2026-04-28,Australia,Appliances,149,108571.83,97931.79066
TRX01634,2026-01-20,Australia,Toys,141,84217.89,75964.53678
TRX01635,2026-01-17,Asia,Toys,53,34010.63,29929.354399999997
TRX01636,2026-03-18,North America,Toys,66,40960.92,35472.15672
TRX01637,2026-04-22,Europe,Electronics,14,4161.78,3366.8800199999996
TRX01638,2026-05-12,Europe,Furniture,140,109418.4,88519.4856
TRX01639,2026-03-06,North America,Clothing,132,77151.36,66813.07776
TRX01640,2026-03-15,Asia,Electronics,146,72693.4,63970.191999999995
TRX01641,2026-01-18,South America,Appliances,5,3907.0,3410.811
TRX01642,2026-02-15,North America,Clothing,1,349.51,302.67566
TRX01643,2026-01-02,South America,Books,0,33791.56,29500.03188
TRX01644,2026-03-11,Africa,Appliances,22,7581.2,6315.1396
TRX01645,2026-04-06,Asia,Appliances,26,5972.46,5255.7648
TRX01646,2026-04-21,Asia,Books,119,48237.84,42449.299199999994
TRX01647,2026-06-04,Europe,Appliances,34,3403.74,2753.6256599999997
